epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,3448.41,0.7623,0.52485,0.93042,0.66004,0.36893,0.4016,0.30471,1.06367,2.09892,1.10071,0.000193739,0.000193739,0.000193739
60,3506.38,0.77107,0.52872,0.936,0.64303,0.3783,0.39795,0.30292,1.05932,2.1239,1.09883,0.000189235,0.000189235,0.000189235
61,3563.76,0.75639,0.52074,0.93045,0.63787,0.38169,0.40401,0.3092,1.06336,2.1678,1.09572,0.00018473,0.00018473,0.00018473
62,3621.33,0.75961,0.51808,0.93373,0.68051,0.366,0.40473,0.30824,1.05529,2.16894,1.0815,0.000180226,0.000180226,0.000180226
63,3678.74,0.75105,0.50963,0.92475,0.69338,0.37073,0.40854,0.31035,1.05341,2.16423,1.09044,0.000175721,0.000175721,0.000175721
64,3735.98,0.72894,0.49836,0.92182,0.71882,0.36248,0.40755,0.31131,1.04815,2.18475,1.08841,0.000171217,0.000171217,0.000171217
65,3793.29,0.74532,0.49838,0.92696,0.65066,0.38525,0.41402,0.31369,1.04469,2.13212,1.07873,0.000166712,0.000166712,0.000166712
66,3850.91,0.73124,0.49495,0.92166,0.66576,0.3721,0.40459,0.30955,1.05054,2.20347,1.08195,0.000162207,0.000162207,0.000162207
67,3908.45,0.73113,0.49023,0.91565,0.73556,0.36501,0.40438,0.3095,1.0454,2.15102,1.08277,0.000157703,0.000157703,0.000157703
68,3966.06,0.71942,0.4879,0.92025,0.65146,0.3787,0.40743,0.31173,1.05232,2.15189,1.08173,0.000153198,0.000153198,0.000153198
69,4023.48,0.72584,0.48818,0.91881,0.66387,0.37791,0.40806,0.31069,1.05041,2.15313,1.09018,0.000148694,0.000148694,0.000148694
70,4126.81,0.72538,0.48261,0.91281,0.67161,0.37398,0.4093,0.31586,1.04566,2.14944,1.0943,0.00014419,0.00014419,0.00014419
71,4184.25,0.71107,0.47357,0.91588,0.67207,0.38103,0.41144,0.31755,1.05076,2.18344,1.08794,0.000139685,0.000139685,0.000139685
72,4242.1,0.71387,0.4749,0.9134,0.71979,0.36843,0.41241,0.31729,1.03416,2.17861,1.07621,0.000135181,0.000135181,0.000135181
73,4299.37,0.71252,0.46732,0.91813,0.64722,0.38025,0.41068,0.31383,1.0364,2.19557,1.08234,0.000130676,0.000130676,0.000130676
74,4357.06,0.69633,0.45868,0.91028,0.70453,0.37552,0.41673,0.32167,1.03501,2.17643,1.08314,0.000126172,0.000126172,0.000126172
