epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,2051.67,0.96638,0.74086,0.97839,0.57381,0.39974,0.40726,0.28357,1.24063,1.91113,1.14445,0.008416,0.008416,0.008416
66,2083.32,0.96092,0.74281,0.98311,0.61098,0.38107,0.3921,0.27219,1.22351,1.93809,1.11837,0.00839125,0.00839125,0.00839125
67,2114.31,0.94544,0.7201,0.97578,0.62109,0.39174,0.42081,0.29497,1.21336,1.85453,1.11633,0.0083665,0.0083665,0.0083665
68,2150.24,0.94351,0.71606,0.97099,0.63383,0.39403,0.41205,0.29409,1.22909,1.96262,1.1302,0.00834175,0.00834175,0.00834175
69,2180.49,0.95538,0.71471,0.97936,0.61478,0.39651,0.41446,0.28995,1.21407,1.90046,1.12838,0.008317,0.008317,0.008317
70,2213.58,0.94612,0.71575,0.97505,0.58817,0.40778,0.40391,0.27648,1.23777,1.9737,1.13332,0.00829225,0.00829225,0.00829225
71,2248.29,0.94799,0.70428,0.97261,0.59673,0.40076,0.41341,0.2909,1.20936,1.88891,1.11542,0.0082675,0.0082675,0.0082675
72,2278.83,0.93004,0.69259,0.97164,0.5584,0.41252,0.41804,0.29581,1.21974,1.89687,1.13253,0.00824275,0.00824275,0.00824275
73,2306.93,0.94182,0.6976,0.97401,0.58905,0.42281,0.42906,0.303,1.20928,1.83004,1.12206,0.008218,0.008218,0.008218
74,2334.29,0.91416,0.67977,0.96391,0.59092,0.42114,0.42736,0.2972,1.21783,1.8936,1.12641,0.00819325,0.00819325,0.00819325
75,2361.52,0.92941,0.67026,0.96393,0.59991,0.41186,0.4317,0.30168,1.22466,1.92156,1.12647,0.0081685,0.0081685,0.0081685
76,2390.92,0.92313,0.68042,0.96133,0.59184,0.41674,0.42237,0.29499,1.24313,1.94389,1.1457,0.00814375,0.00814375,0.00814375
77,2425.13,0.9168,0.66666,0.95942,0.63146,0.41288,0.43664,0.30359,1.22848,1.89855,1.13915,0.008119,0.008119,0.008119
78,2460,0.91568,0.66407,0.96446,0.64679,0.39672,0.42765,0.29878,1.23181,1.92943,1.13406,0.00809425,0.00809425,0.00809425
79,2494.55,0.90123,0.65217,0.95941,0.59201,0.42377,0.42888,0.30247,1.23375,1.9552,1.12722,0.0080695,0.0080695,0.0080695
80,2527.81,0.90391,0.65892,0.95969,0.61146,0.40279,0.42702,0.29885,1.22318,1.98223,1.12298,0.00804475,0.00804475,0.00804475
81,2555.14,0.91415,0.65273,0.95358,0.6155,0.40107,0.42261,0.29532,1.23299,2.04034,1.13755,0.00802,0.00802,0.00802
82,2582.48,0.90383,0.65554,0.95554,0.60528,0.40054,0.41934,0.29666,1.21929,1.94326,1.12006,0.00799525,0.00799525,0.00799525
83,2610.14,0.89747,0.64398,0.95269,0.58258,0.41954,0.42536,0.29927,1.21536,1.90583,1.12077,0.0079705,0.0079705,0.0079705
84,2637.48,0.88467,0.63215,0.94819,0.63763,0.41416,0.44351,0.31237,1.20823,1.90521,1.11022,0.00794575,0.00794575,0.00794575
85,2664.92,0.89278,0.63113,0.95182,0.61802,0.42766,0.44426,0.31466,1.19202,1.89513,1.11112,0.007921,0.007921,0.007921
86,2692.32,0.87595,0.62427,0.94599,0.64358,0.41698,0.44835,0.3148,1.21688,1.93952,1.12765,0.00789625,0.00789625,0.00789625
87,2719.72,0.88576,0.62858,0.95171,0.59512,0.43005,0.44348,0.31435,1.20084,1.86899,1.12133,0.0078715,0.0078715,0.0078715
88,2747.21,0.87247,0.62151,0.94529,0.64373,0.42129,0.44384,0.31004,1.19967,1.85636,1.12988,0.00784675,0.00784675,0.00784675
89,2774.72,0.88242,0.62674,0.94484,0.61753,0.42972,0.45012,0.31591,1.19972,1.91501,1.11494,0.007822,0.007822,0.007822
90,2802.37,0.88951,0.63269,0.95039,0.64647,0.41678,0.43693,0.30733,1.20129,1.94585,1.10417,0.00779725,0.00779725,0.00779725
91,2830,0.86554,0.62042,0.93757,0.63735,0.42539,0.44083,0.30957,1.20704,1.91441,1.12241,0.0077725,0.0077725,0.0077725
92,2857.53,0.88824,0.62908,0.94606,0.64795,0.42558,0.44327,0.31374,1.20996,1.92582,1.12152,0.00774775,0.00774775,0.00774775
93,2885.45,0.85886,0.61874,0.94183,0.6414,0.42382,0.44251,0.31296,1.20091,1.89884,1.1151,0.007723,0.007723,0.007723
94,2913.31,0.86615,0.61339,0.94621,0.63437,0.42273,0.44445,0.31138,1.20512,1.92594,1.11677,0.00769825,0.00769825,0.00769825
95,2941.01,0.884,0.61404,0.94253,0.65991,0.41719,0.44159,0.31374,1.20059,1.97487,1.11387,0.0076735,0.0076735,0.0076735
96,2968.71,0.86512,0.60547,0.93837,0.66755,0.41336,0.44679,0.31792,1.19675,1.94893,1.11191,0.00764875,0.00764875,0.00764875
97,2996.17,0.86997,0.60734,0.94299,0.60908,0.41684,0.43005,0.30523,1.20254,1.9849,1.09738,0.007624,0.007624,0.007624
98,3023.61,0.87029,0.61013,0.93982,0.62549,0.41803,0.44175,0.31115,1.19159,1.90016,1.10966,0.00759925,0.00759925,0.00759925
99,3051.05,0.85393,0.60447,0.94328,0.62133,0.43043,0.44784,0.31699,1.19271,1.88357,1.1162,0.0075745,0.0075745,0.0075745
100,3078.47,0.86793,0.60064,0.94109,0.66149,0.43842,0.46816,0.33042,1.21679,1.85235,1.13304,0.00754975,0.00754975,0.00754975
101,3106.11,0.85703,0.59947,0.94086,0.64701,0.43038,0.45807,0.32482,1.20557,1.89229,1.1167,0.007525,0.007525,0.007525
102,3133.82,0.86387,0.60112,0.9355,0.63391,0.42722,0.45824,0.32568,1.20842,1.92365,1.12722,0.00750025,0.00750025,0.00750025
103,3161.54,0.84316,0.58371,0.93641,0.67077,0.41354,0.45399,0.32416,1.19594,1.96204,1.1164,0.0074755,0.0074755,0.0074755
104,3189.14,0.84806,0.58873,0.93755,0.62164,0.43471,0.45257,0.32047,1.20071,1.89509,1.12867,0.00745075,0.00745075,0.00745075
105,3216.62,0.85067,0.58702,0.93688,0.61926,0.43053,0.44648,0.31674,1.19652,1.97031,1.12069,0.007426,0.007426,0.007426
106,3244.19,0.85077,0.58538,0.93571,0.66222,0.42543,0.45714,0.32331,1.18536,1.92452,1.11315,0.00740125,0.00740125,0.00740125
107,3271.75,0.83053,0.58138,0.93667,0.58788,0.44922,0.4525,0.3192,1.20117,1.89704,1.12693,0.0073765,0.0073765,0.0073765
