epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,1027.78,0.5666,0.35811,0.86639,0.74876,0.41197,0.45977,0.36182,0.98424,2.19753,1.06033,0.000968955,0.000968955,0.000968955
19,1082.87,0.55727,0.34682,0.86479,0.78084,0.40194,0.45792,0.36056,0.98134,2.20989,1.05685,0.000965239,0.000965239,0.000965239
20,1138.17,0.55236,0.34527,0.86722,0.7742,0.40652,0.46008,0.36328,0.98382,2.21898,1.05827,0.000961322,0.000961322,0.000961322
21,1193.92,0.55427,0.34842,0.8643,0.78884,0.40361,0.4623,0.36439,0.97792,2.23457,1.05317,0.000957205,0.000957205,0.000957205
22,1249.82,0.56161,0.35,0.86205,0.76674,0.40742,0.46339,0.36526,0.97415,2.21491,1.05208,0.000952889,0.000952889,0.000952889
23,1304.95,0.56452,0.34919,0.86098,0.73736,0.40904,0.46111,0.36376,0.98671,2.22069,1.0613,0.000948377,0.000948377,0.000948377
24,1360.1,0.55371,0.34569,0.86525,0.75014,0.41272,0.46316,0.36645,0.962,2.1997,1.05282,0.000943671,0.000943671,0.000943671
25,1415.59,0.55621,0.35166,0.8629,0.77625,0.40739,0.46006,0.36012,0.97878,2.19062,1.05778,0.000938772,0.000938772,0.000938772
26,1470.85,0.5619,0.34929,0.86422,0.74254,0.41604,0.46258,0.36459,0.9668,2.20529,1.05292,0.000933683,0.000933683,0.000933683
27,1526.18,0.55948,0.3475,0.86546,0.75076,0.41036,0.4611,0.36395,0.97645,2.19805,1.05344,0.000928405,0.000928405,0.000928405
28,1581.23,0.55177,0.34465,0.86245,0.7477,0.40796,0.46321,0.36431,0.97728,2.20038,1.05397,0.000922942,0.000922942,0.000922942
29,1636.71,0.54485,0.34368,0.86252,0.75499,0.41117,0.4639,0.36531,0.96966,2.1923,1.05021,0.000917296,0.000917296,0.000917296
30,1691.4,0.55309,0.34547,0.86573,0.76385,0.40398,0.45953,0.3627,0.97639,2.23799,1.05346,0.000911469,0.000911469,0.000911469
31,1747.19,0.54644,0.34356,0.86086,0.75522,0.41147,0.46186,0.36178,0.97506,2.24249,1.05372,0.000905463,0.000905463,0.000905463
32,1801.96,0.55258,0.34463,0.86612,0.72934,0.41492,0.46075,0.36298,0.96848,2.22741,1.04402,0.000899282,0.000899282,0.000899282
33,1856.61,0.55541,0.34662,0.86719,0.72605,0.41914,0.46222,0.36386,0.96679,2.21835,1.04841,0.000892928,0.000892928,0.000892928
34,1911.5,0.54404,0.34122,0.86072,0.7174,0.41549,0.46066,0.36324,0.96526,2.2223,1.04919,0.000886404,0.000886404,0.000886404
35,1966.64,0.5447,0.34204,0.86015,0.74039,0.41363,0.46165,0.3642,0.97058,2.22751,1.0512,0.000879713,0.000879713,0.000879713
36,2021.88,0.54471,0.34187,0.86308,0.76544,0.40614,0.45959,0.36228,0.96973,2.2363,1.05027,0.000872857,0.000872857,0.000872857
37,2077.11,0.55384,0.34286,0.86139,0.72613,0.41362,0.45858,0.36196,0.96826,2.20866,1.0509,0.000865839,0.000865839,0.000865839
38,2132.61,0.54554,0.34048,0.86137,0.76616,0.40586,0.45854,0.36291,0.97327,2.19113,1.05779,0.000858664,0.000858664,0.000858664
39,2187.51,0.55045,0.34442,0.86325,0.74653,0.41117,0.45819,0.36312,0.96948,2.20298,1.05309,0.000851333,0.000851333,0.000851333
40,2242.94,0.54093,0.33908,0.86076,0.75076,0.41106,0.46296,0.36485,0.96419,2.19978,1.04913,0.000843851,0.000843851,0.000843851
41,2298.26,0.53707,0.33455,0.86052,0.77277,0.40891,0.46146,0.36493,0.967,2.21738,1.05229,0.00083622,0.00083622,0.00083622
42,2354.35,0.55249,0.3427,0.86406,0.75389,0.41169,0.46085,0.36458,0.96699,2.21993,1.05026,0.000828443,0.000828443,0.000828443
43,2409.41,0.54183,0.33963,0.86079,0.7734,0.40913,0.46595,0.36726,0.96468,2.16664,1.05155,0.000820525,0.000820525,0.000820525
44,2465.57,0.54747,0.3433,0.86009,0.78401,0.40633,0.46317,0.36452,0.96852,2.19415,1.04893,0.000812468,0.000812468,0.000812468
45,2520.52,0.55144,0.34152,0.86209,0.79697,0.4105,0.46484,0.36663,0.9581,2.16821,1.04823,0.000804277,0.000804277,0.000804277
46,2575.65,0.5431,0.33907,0.8615,0.76358,0.41374,0.46194,0.36563,0.96845,2.1929,1.05245,0.000795954,0.000795954,0.000795954
47,2630.94,0.54911,0.34551,0.85845,0.79252,0.40688,0.46197,0.36541,0.96603,2.19607,1.05432,0.000787503,0.000787503,0.000787503
48,2686.81,0.54609,0.33981,0.86216,0.79056,0.40588,0.46271,0.3646,0.97349,2.18884,1.05891,0.000778929,0.000778929,0.000778929
49,2742.15,0.53382,0.3339,0.85629,0.7741,0.40827,0.46268,0.36609,0.97071,2.20412,1.05196,0.000770234,0.000770234,0.000770234
50,2797.6,0.53602,0.33518,0.86078,0.78669,0.4066,0.46371,0.36691,0.9677,2.20636,1.05203,0.000761423,0.000761423,0.000761423
51,2853.08,0.53444,0.33452,0.85823,0.75545,0.41436,0.46738,0.37081,0.96554,2.198,1.05495,0.0007525,0.0007525,0.0007525
52,2908.1,0.54502,0.33719,0.85991,0.77034,0.41179,0.46679,0.36833,0.96581,2.19337,1.05459,0.000743468,0.000743468,0.000743468
53,2963.43,0.54079,0.33813,0.86055,0.75431,0.41789,0.46613,0.36667,0.96941,2.19967,1.05607,0.000734332,0.000734332,0.000734332
54,3018.77,0.53545,0.33388,0.85826,0.78349,0.40996,0.46572,0.3666,0.97131,2.21332,1.05324,0.000725094,0.000725094,0.000725094
55,3074.48,0.53539,0.33475,0.85806,0.79018,0.4062,0.46249,0.36631,0.9713,2.22447,1.05966,0.000715761,0.000715761,0.000715761
56,3129.44,0.5373,0.33668,0.86287,0.74906,0.41242,0.46438,0.36738,0.97829,2.23164,1.06049,0.000706335,0.000706335,0.000706335
57,3185.32,0.54251,0.33946,0.8604,0.79368,0.4087,0.46469,0.36729,0.97242,2.22337,1.05542,0.00069682,0.00069682,0.00069682
58,3240.21,0.5306,0.33315,0.85617,0.76448,0.41624,0.46422,0.36686,0.97227,2.22594,1.05766,0.000687222,0.000687222,0.000687222
59,3295.28,0.53606,0.33331,0.85841,0.77957,0.41068,0.4658,0.36789,0.96886,2.20835,1.05379,0.000677543,0.000677543,0.000677543
60,3350.89,0.53806,0.33435,0.85619,0.77278,0.41086,0.46531,0.36578,0.97309,2.20263,1.0562,0.000667789,0.000667789,0.000667789
61,3407.64,0.5349,0.33437,0.85598,0.75708,0.41387,0.46532,0.36528,0.97295,2.211,1.06038,0.000657963,0.000657963,0.000657963
62,3466.57,0.53581,0.33768,0.8617,0.77494,0.40785,0.46283,0.36503,0.97136,2.21246,1.05726,0.000648071,0.000648071,0.000648071
63,3522.61,0.53531,0.33262,0.85785,0.75785,0.40911,0.46296,0.36542,0.97011,2.2197,1.05757,0.000638115,0.000638115,0.000638115
64,3579.35,0.5331,0.33309,0.86057,0.79262,0.40464,0.46379,0.3655,0.97187,2.21926,1.05666,0.000628101,0.000628101,0.000628101
65,3635.37,0.53398,0.33597,0.85929,0.78412,0.40848,0.46635,0.36894,0.96988,2.21702,1.05344,0.000618034,0.000618034,0.000618034
66,3691.28,0.52741,0.33026,0.85708,0.74827,0.41593,0.4651,0.36816,0.96976,2.22385,1.05297,0.000607916,0.000607916,0.000607916
67,3747.63,0.5409,0.33469,0.85591,0.77403,0.40984,0.46527,0.3687,0.96286,2.22455,1.04953,0.000597754,0.000597754,0.000597754
68,3804.1,0.5266,0.33005,0.85324,0.7853,0.40811,0.4648,0.36683,0.96505,2.20424,1.05432,0.000587551,0.000587551,0.000587551
69,3860.79,0.52463,0.32859,0.85748,0.77545,0.40979,0.46398,0.3662,0.96995,2.2107,1.05246,0.000577311,0.000577311,0.000577311
70,3916.71,0.53693,0.33542,0.85785,0.79152,0.4058,0.46556,0.36652,0.97151,2.22183,1.05635,0.00056704,0.00056704,0.00056704
71,3971.79,0.53524,0.33227,0.8584,0.76655,0.40991,0.46398,0.36512,0.96772,2.20412,1.05484,0.000556742,0.000556742,0.000556742
72,4026.99,0.53347,0.33373,0.8604,0.77892,0.40598,0.466,0.36812,0.97028,2.21278,1.05703,0.000546421,0.000546421,0.000546421
73,4083.73,0.52925,0.3302,0.86148,0.77755,0.40744,0.46641,0.36769,0.97024,2.20373,1.05714,0.000536081,0.000536081,0.000536081
74,4139.29,0.52759,0.32676,0.85492,0.80336,0.402,0.46541,0.36692,0.97679,2.21588,1.05892,0.000525728,0.000525728,0.000525728
75,4196.27,0.52881,0.32904,0.85591,0.78829,0.40455,0.46402,0.3664,0.97317,2.22189,1.05667,0.000515366,0.000515366,0.000515366
76,4252.05,0.53204,0.33107,0.85836,0.78445,0.40327,0.46019,0.36395,0.9747,2.23294,1.05937,0.000505,0.000505,0.000505
77,4307.86,0.52376,0.32701,0.85454,0.75117,0.41471,0.46353,0.36512,0.97945,2.23191,1.05825,0.000494634,0.000494634,0.000494634
78,4365.53,0.5282,0.32893,0.85872,0.79722,0.40309,0.46193,0.36491,0.9761,2.23638,1.05855,0.000484272,0.000484272,0.000484272
79,4422.46,0.52558,0.32931,0.85566,0.78744,0.40473,0.46283,0.3647,0.97711,2.21988,1.05888,0.000473919,0.000473919,0.000473919
80,4479.67,0.52354,0.32816,0.85546,0.7921,0.40413,0.4632,0.36588,0.96646,2.20964,1.05579,0.000463579,0.000463579,0.000463579
81,4537.77,0.52928,0.32886,0.85585,0.76606,0.40861,0.46292,0.3656,0.97295,2.22593,1.0574,0.000453258,0.000453258,0.000453258
82,4597.3,0.52362,0.32492,0.85479,0.80001,0.40171,0.46309,0.36595,0.97455,2.21769,1.05832,0.00044296,0.00044296,0.00044296
83,4655.79,0.52608,0.32833,0.85507,0.75167,0.4136,0.46357,0.3652,0.97424,2.20864,1.05933,0.000432689,0.000432689,0.000432689
84,4714.25,0.52096,0.32616,0.85841,0.8025,0.40383,0.46205,0.36481,0.96981,2.19611,1.05521,0.000422449,0.000422449,0.000422449
85,4771.74,0.52619,0.32797,0.86022,0.77536,0.40831,0.46509,0.36618,0.96852,2.22128,1.05508,0.000412246,0.000412246,0.000412246
86,4828.32,0.52305,0.32525,0.85204,0.75773,0.41382,0.46456,0.36638,0.9693,2.21821,1.05751,0.000402084,0.000402084,0.000402084
87,4884.58,0.52592,0.32727,0.85452,0.77312,0.40666,0.46427,0.36676,0.97043,2.22046,1.05597,0.000391966,0.000391966,0.000391966
88,4941.21,0.52661,0.32767,0.85555,0.77752,0.40422,0.46296,0.36599,0.96803,2.2194,1.05549,0.000381899,0.000381899,0.000381899
89,4996.95,0.52332,0.32484,0.85479,0.77061,0.40736,0.46309,0.36673,0.96807,2.21278,1.05666,0.000371885,0.000371885,0.000371885
90,5053.44,0.52075,0.32422,0.8523,0.74214,0.41473,0.46359,0.36622,0.96916,2.22124,1.05685,0.000361929,0.000361929,0.000361929
91,5109.95,0.52265,0.32825,0.85432,0.79057,0.40466,0.46417,0.36716,0.97246,2.21533,1.05918,0.000352037,0.000352037,0.000352037
92,5166.66,0.52851,0.3278,0.8551,0.76109,0.41385,0.46485,0.3673,0.97252,2.20433,1.05955,0.000342211,0.000342211,0.000342211
93,5225.34,0.53288,0.33111,0.85833,0.75898,0.41442,0.46417,0.36583,0.97219,2.20554,1.05907,0.000332457,0.000332457,0.000332457
94,5281.31,0.51547,0.32235,0.8532,0.76991,0.41267,0.46635,0.3673,0.97339,2.19834,1.05841,0.000322778,0.000322778,0.000322778
95,5337.69,0.5217,0.32312,0.85373,0.78777,0.40814,0.46659,0.36849,0.97152,2.20662,1.05843,0.00031318,0.00031318,0.00031318
96,5393.45,0.5195,0.32492,0.85475,0.77345,0.41053,0.46805,0.36922,0.97012,2.2069,1.05766,0.000303665,0.000303665,0.000303665
97,5449,0.52329,0.32733,0.85415,0.77459,0.41049,0.46801,0.36978,0.9656,2.19719,1.0557,0.000294239,0.000294239,0.000294239
98,5504.3,0.51915,0.32292,0.85741,0.75146,0.41626,0.46806,0.36972,0.96409,2.20005,1.05395,0.000284906,0.000284906,0.000284906
99,5559.53,0.51838,0.32374,0.85505,0.76244,0.41175,0.46759,0.36966,0.96745,2.20791,1.05706,0.000275668,0.000275668,0.000275668
100,5615.51,0.51658,0.32202,0.85304,0.77408,0.40877,0.46673,0.36951,0.96579,2.21323,1.05667,0.000266532,0.000266532,0.000266532
101,5671.12,0.513,0.32063,0.85361,0.75509,0.4168,0.4683,0.37036,0.9628,2.20561,1.05529,0.0002575,0.0002575,0.0002575
102,5726.73,0.51919,0.32296,0.85322,0.78395,0.41086,0.46878,0.37033,0.96502,2.2044,1.05619,0.000248577,0.000248577,0.000248577
103,5781.94,0.51647,0.32256,0.85294,0.78478,0.40907,0.46812,0.36998,0.9618,2.20283,1.0538,0.000239766,0.000239766,0.000239766
104,5837.35,0.51507,0.32351,0.85442,0.76487,0.41186,0.46568,0.36794,0.9649,2.20634,1.05427,0.000231071,0.000231071,0.000231071
105,5892.84,0.51382,0.32004,0.85423,0.75925,0.41307,0.46617,0.3679,0.96841,2.21502,1.0552,0.000222497,0.000222497,0.000222497
106,5948.83,0.52196,0.32597,0.85786,0.75933,0.41147,0.46558,0.36834,0.96778,2.21291,1.05621,0.000214046,0.000214046,0.000214046
107,6004.18,0.51794,0.31896,0.85227,0.74993,0.41221,0.46597,0.36864,0.96871,2.2233,1.05592,0.000205723,0.000205723,0.000205723
108,6059.87,0.51663,0.32022,0.85364,0.75977,0.41016,0.46657,0.36912,0.96909,2.21693,1.0577,0.000197532,0.000197532,0.000197532
109,6115.31,0.51984,0.32267,0.8521,0.75962,0.41202,0.46642,0.36881,0.96691,2.19748,1.05832,0.000189475,0.000189475,0.000189475
110,6170.58,0.50633,0.31782,0.85359,0.77906,0.40797,0.46631,0.36902,0.96708,2.19153,1.0581,0.000181557,0.000181557,0.000181557
111,6226.11,0.51463,0.32263,0.85625,0.7479,0.41705,0.46742,0.36883,0.96857,2.1958,1.05813,0.00017378,0.00017378,0.00017378
112,6281.98,0.50442,0.31299,0.85087,0.75574,0.41352,0.46715,0.36893,0.96811,2.20201,1.05712,0.000166149,0.000166149,0.000166149
113,6337.53,0.51913,0.32211,0.85555,0.75889,0.41263,0.46682,0.36904,0.96923,2.2038,1.05718,0.000158667,0.000158667,0.000158667
114,6393.16,0.51889,0.32223,0.85482,0.7579,0.41344,0.46653,0.36864,0.96663,2.19871,1.05549,0.000151336,0.000151336,0.000151336
115,6448.76,0.51706,0.32209,0.85318,0.77209,0.40913,0.4668,0.36936,0.96315,2.19424,1.05388,0.000144161,0.000144161,0.000144161
116,6503.86,0.50588,0.31596,0.85066,0.77075,0.40951,0.46772,0.36929,0.96723,2.20073,1.0546,0.000137143,0.000137143,0.000137143
117,6559.21,0.51148,0.31874,0.8577,0.77102,0.40919,0.46812,0.36918,0.965,2.20496,1.05401,0.000130287,0.000130287,0.000130287
118,6614.68,0.51779,0.32158,0.85196,0.76412,0.41236,0.46792,0.36971,0.96547,2.20684,1.05464,0.000123596,0.000123596,0.000123596
119,6670.42,0.5118,0.31636,0.85406,0.77403,0.41174,0.46841,0.36911,0.96623,2.2037,1.05567,0.000117072,0.000117072,0.000117072
120,6725.73,0.51689,0.31919,0.85306,0.75655,0.41454,0.4676,0.36907,0.96673,2.19849,1.05642,0.000110718,0.000110718,0.000110718
121,6781.42,0.5107,0.31697,0.85391,0.74991,0.41463,0.46705,0.36877,0.96741,2.19667,1.05658,0.000104537,0.000104537,0.000104537
122,6836.87,0.51547,0.32072,0.84979,0.77036,0.4102,0.46716,0.36895,0.96761,2.20392,1.05681,9.85311e-05,9.85311e-05,9.85311e-05
123,6892.07,0.50708,0.31658,0.85298,0.77502,0.4109,0.46731,0.36912,0.96785,2.20472,1.05661,9.2704e-05,9.2704e-05,9.2704e-05
124,6947.48,0.50975,0.31728,0.85619,0.75691,0.41416,0.46727,0.36876,0.96797,2.20231,1.05642,8.70577e-05,8.70577e-05,8.70577e-05
125,7003.36,0.51066,0.31825,0.8528,0.75765,0.41297,0.4682,0.36958,0.96781,2.20085,1.0569,8.15947e-05,8.15947e-05,8.15947e-05
126,7058.89,0.5099,0.3162,0.8499,0.75208,0.41547,0.46803,0.3694,0.96748,2.20082,1.05654,7.63174e-05,7.63174e-05,7.63174e-05
127,7114.37,0.50587,0.31599,0.85204,0.75525,0.41323,0.46715,0.36852,0.96884,2.20416,1.05679,7.12282e-05,7.12282e-05,7.12282e-05
128,7170.02,0.51486,0.31936,0.85368,0.75624,0.41363,0.46684,0.36881,0.96816,2.20793,1.05701,6.63292e-05,6.63292e-05,6.63292e-05
129,7225.28,0.51051,0.31697,0.85374,0.75703,0.41474,0.46698,0.36882,0.96728,2.20683,1.05731,6.16227e-05,6.16227e-05,6.16227e-05
130,7280.71,0.50893,0.31966,0.8542,0.76153,0.41186,0.46657,0.36885,0.96885,2.20888,1.05787,5.71106e-05,5.71106e-05,5.71106e-05
131,7336.15,0.51854,0.32292,0.85462,0.76167,0.41224,0.46716,0.36897,0.96824,2.21006,1.05831,5.2795e-05,5.2795e-05,5.2795e-05
132,7392.09,0.50343,0.31474,0.85069,0.76251,0.41356,0.46748,0.36887,0.96754,2.20895,1.05797,4.86777e-05,4.86777e-05,4.86777e-05
133,7447.53,0.50919,0.31731,0.85126,0.75095,0.41573,0.46741,0.36915,0.96731,2.21121,1.05775,4.47606e-05,4.47606e-05,4.47606e-05
134,7503.36,0.51065,0.31629,0.85145,0.76365,0.41375,0.46721,0.36914,0.96632,2.21069,1.05725,4.10454e-05,4.10454e-05,4.10454e-05
135,7558.54,0.51923,0.32068,0.85185,0.76272,0.41322,0.46702,0.369,0.96549,2.20944,1.05662,3.75337e-05,3.75337e-05,3.75337e-05
136,7613.8,0.5088,0.31608,0.8534,0.76222,0.41379,0.46757,0.3693,0.96597,2.20827,1.05706,3.4227e-05,3.4227e-05,3.4227e-05
137,7669.33,0.50867,0.31613,0.84949,0.76009,0.41463,0.46746,0.36946,0.96646,2.2087,1.0573,3.11268e-05,3.11268e-05,3.11268e-05
138,7724.96,0.50559,0.31494,0.85095,0.76198,0.41368,0.46695,0.36949,0.96722,2.20889,1.05799,2.82345e-05,2.82345e-05,2.82345e-05
139,7780.53,0.50502,0.31309,0.85171,0.76238,0.41444,0.4668,0.36904,0.96786,2.2062,1.05801,2.55513e-05,2.55513e-05,2.55513e-05
140,7836.17,0.50752,0.31646,0.85547,0.76378,0.41418,0.46719,0.3691,0.96693,2.20762,1.05784,2.30784e-05,2.30784e-05,2.30784e-05
141,7901.69,0.48512,0.28372,0.81579,0.76647,0.4118,0.46393,0.36697,0.96219,2.22231,1.05386,2.08169e-05,2.08169e-05,2.08169e-05
142,7956.93,0.4837,0.28136,0.81765,0.75968,0.4105,0.46167,0.36513,0.96591,2.24932,1.0574,1.87678e-05,1.87678e-05,1.87678e-05
143,8012.19,0.47935,0.28031,0.817,0.78476,0.40349,0.46056,0.36428,0.96837,2.26893,1.05866,1.6932e-05,1.6932e-05,1.6932e-05
144,8067.68,0.47613,0.27745,0.81348,0.79054,0.4021,0.45931,0.36327,0.97,2.27633,1.05944,1.53102e-05,1.53102e-05,1.53102e-05
145,8123.18,0.47918,0.28053,0.81388,0.77515,0.40428,0.45938,0.36324,0.9708,2.28394,1.05972,1.39032e-05,1.39032e-05,1.39032e-05
146,8178.43,0.47584,0.27719,0.81413,0.77597,0.40514,0.45962,0.36328,0.97178,2.28862,1.06031,1.27117e-05,1.27117e-05,1.27117e-05
147,8234.09,0.47783,0.27907,0.81446,0.77352,0.40525,0.46,0.36362,0.97282,2.29155,1.06058,1.1736e-05,1.1736e-05,1.1736e-05
148,8289.07,0.47216,0.27378,0.81274,0.77283,0.405,0.46026,0.36399,0.97201,2.29281,1.05934,1.09768e-05,1.09768e-05,1.09768e-05
149,8344.24,0.4771,0.27767,0.81353,0.77156,0.40478,0.46061,0.36423,0.97279,2.29422,1.05969,1.04342e-05,1.04342e-05,1.04342e-05
150,8399.6,0.47467,0.27605,0.81365,0.77244,0.40561,0.46137,0.36454,0.97201,2.29531,1.05919,1.01086e-05,1.01086e-05,1.01086e-05
